title,href 
Epiglottitis (supraglottitis): Clinical features and diagnosis,https://www.uptodate.com/contents/epiglottitis-supraglottitis-clinical-features-and-diagnosis
"External otitis: Pathogenesis, clinical features, and diagnosis",https://www.uptodate.com/contents/external-otitis-pathogenesis-clinical-features-and-diagnosis
Group A streptococcal tonsillopharyngitis in children and adolescents: Clinical features and diagnosis,https://www.uptodate.com/contents/group-a-streptococcal-tonsillopharyngitis-in-children-and-adolescents-clinical-features-and-diagnosis
Management of croup,https://www.uptodate.com/contents/management-of-croup
Otitis media with effusion (serous otitis media) in children: Clinical features and diagnosis,https://www.uptodate.com/contents/otitis-media-with-effusion-serous-otitis-media-in-children-clinical-features-and-diagnosis
Otitis media with effusion (serous otitis media) in children: Management,https://www.uptodate.com/contents/otitis-media-with-effusion-serous-otitis-media-in-children-management
Retropharyngeal infections in children,https://www.uptodate.com/contents/retropharyngeal-infections-in-children
Acquired torticollis in children,https://www.uptodate.com/contents/acquired-torticollis-in-children
Adenoidectomy in children: Postoperative care and complications,https://www.uptodate.com/contents/adenoidectomy-in-children-postoperative-care-and-complications
Cerumen,https://www.uptodate.com/contents/cerumen
Cholesteatoma in children,https://www.uptodate.com/contents/cholesteatoma-in-children
Tonsillectomy (with or without adenoidectomy) in children: Postoperative care and complications,https://www.uptodate.com/contents/tonsillectomy-with-or-without-adenoidectomy-in-children-postoperative-care-and-complications
Tonsillectomy and/or adenoidectomy in children: Indications and contraindications,https://www.uptodate.com/contents/tonsillectomy-and-or-adenoidectomy-in-children-indications-and-contraindications
Tonsillectomy and/or adenoidectomy in children: Preoperative evaluation and care,https://www.uptodate.com/contents/tonsillectomy-and-or-adenoidectomy-in-children-preoperative-evaluation-and-care
Mandibular (jaw) fractures in children,https://www.uptodate.com/contents/mandibular-jaw-fractures-in-children
Nasal trauma and fractures in children and adolescents,https://www.uptodate.com/contents/nasal-trauma-and-fractures-in-children-and-adolescents
"Overview of tympanostomy tube placement, postoperative care, and complications in children",https://www.uptodate.com/contents/overview-of-tympanostomy-tube-placement-postoperative-care-and-complications-in-children
"Tympanostomy tube otorrhea in children: Causes, prevention, and management",https://www.uptodate.com/contents/tympanostomy-tube-otorrhea-in-children-causes-prevention-and-management
Basic airway management in children,https://www.uptodate.com/contents/basic-airway-management-in-children
Emergency airway management in children: Unique pediatric considerations,https://www.uptodate.com/contents/emergency-airway-management-in-children-unique-pediatric-considerations
Needle cricothyroidotomy with percutaneous transtracheal ventilation,https://www.uptodate.com/contents/needle-cricothyroidotomy-with-percutaneous-transtracheal-ventilation
Rapid sequence intubation (RSI) in children for emergency medicine: Approach,https://www.uptodate.com/contents/rapid-sequence-intubation-rsi-in-children-for-emergency-medicine-approach
Supraglottic airway devices in children with difficult airways,https://www.uptodate.com/contents/supraglottic-airway-devices-in-children-with-difficult-airways
Technique of emergency endotracheal intubation in children,https://www.uptodate.com/contents/technique-of-emergency-endotracheal-intubation-in-children
Video laryngoscopy and other devices for difficult endotracheal intubation in children,https://www.uptodate.com/contents/video-laryngoscopy-and-other-devices-for-difficult-endotracheal-intubation-in-children
Clinical use of topical anesthetics in children,https://www.uptodate.com/contents/clinical-use-of-topical-anesthetics-in-children
Digital nerve block,https://www.uptodate.com/contents/digital-nerve-block
Pediatric procedural sedation: Pharmacologic agents,https://www.uptodate.com/contents/pediatric-procedural-sedation-pharmacologic-agents
Procedural sedation in children: Approach,https://www.uptodate.com/contents/procedural-sedation-in-children-approach
Procedural sedation in children: Preparation,https://www.uptodate.com/contents/procedural-sedation-in-children-preparation
Procedural sedation in children: Selection of medications,https://www.uptodate.com/contents/procedural-sedation-in-children-selection-of-medications
Subcutaneous infiltration of local anesthetics,https://www.uptodate.com/contents/subcutaneous-infiltration-of-local-anesthetics
Assessment of systemic perfusion in children,https://www.uptodate.com/contents/assessment-of-systemic-perfusion-in-children
Defibrillation and cardioversion in children (including automated external defibrillation),https://www.uptodate.com/contents/defibrillation-and-cardioversion-in-children-including-automated-external-defibrillation
Intraosseous infusion,https://www.uptodate.com/contents/intraosseous-infusion
Pediatric basic life support (BLS) for health care providers,https://www.uptodate.com/contents/pediatric-basic-life-support-bls-for-health-care-providers
Vascular (venous) access for pediatric resuscitation and other pediatric emergencies,https://www.uptodate.com/contents/vascular-venous-access-for-pediatric-resuscitation-and-other-pediatric-emergencies
Arterial puncture and cannulation in children,https://www.uptodate.com/contents/arterial-puncture-and-cannulation-in-children
Basic principles of ultrasound-guided venous access,https://www.uptodate.com/contents/basic-principles-of-ultrasound-guided-venous-access
Vascular (venous) access for pediatric resuscitation and other pediatric emergencies,https://www.uptodate.com/contents/vascular-venous-access-for-pediatric-resuscitation-and-other-pediatric-emergencies
Diagnosis and management of intranasal foreign bodies,https://www.uptodate.com/contents/diagnosis-and-management-of-intranasal-foreign-bodies
Foreign bodies of the outer ear (pinna [auricle] and external auditory canal): Diagnosis and management,https://www.uptodate.com/contents/foreign-bodies-of-the-outer-ear-pinna-auricle-and-external-auditory-canal-diagnosis-and-management
Management of epistaxis in children,https://www.uptodate.com/contents/management-of-epistaxis-in-children
Inguinal hernia in children,https://www.uptodate.com/contents/inguinal-hernia-in-children
Management of zipper entrapment injuries,https://www.uptodate.com/contents/management-of-zipper-entrapment-injuries
Urine collection techniques in infants and children with suspected urinary tract infection,https://www.uptodate.com/contents/urine-collection-techniques-in-infants-and-children-with-suspected-urinary-tract-infection
Assessment and management of auricle (ear) lacerations,https://www.uptodate.com/contents/assessment-and-management-of-auricle-ear-lacerations
Assessment and management of facial lacerations,https://www.uptodate.com/contents/assessment-and-management-of-facial-lacerations
Assessment and management of intra-oral lacerations,https://www.uptodate.com/contents/assessment-and-management-of-intra-oral-lacerations
Assessment and management of lip lacerations,https://www.uptodate.com/contents/assessment-and-management-of-lip-lacerations
Assessment and management of scalp lacerations,https://www.uptodate.com/contents/assessment-and-management-of-scalp-lacerations
Closure of minor skin wounds with staples,https://www.uptodate.com/contents/closure-of-minor-skin-wounds-with-staples
Digit dislocation reduction,https://www.uptodate.com/contents/digit-dislocation-reduction
Evaluation and management of fingertip injuries,https://www.uptodate.com/contents/evaluation-and-management-of-fingertip-injuries
Evaluation and repair of tongue lacerations,https://www.uptodate.com/contents/evaluation-and-repair-of-tongue-lacerations
Fish hook removal techniques,https://www.uptodate.com/contents/fish-hook-removal-techniques
"Hair tourniquet and other narrow constricting bands: Clinical manifestations, diagnosis, and treatment",https://www.uptodate.com/contents/hair-tourniquet-and-other-narrow-constricting-bands-clinical-manifestations-diagnosis-and-treatment
Management of zipper entrapment injuries,https://www.uptodate.com/contents/management-of-zipper-entrapment-injuries
Minor wound evaluation and preparation for closure,https://www.uptodate.com/contents/minor-wound-evaluation-and-preparation-for-closure
Minor wound repair with tissue adhesives (cyanoacrylates),https://www.uptodate.com/contents/minor-wound-repair-with-tissue-adhesives-cyanoacrylates
Radial head subluxation (pulled elbow): Evaluation and management,https://www.uptodate.com/contents/radial-head-subluxation-pulled-elbow-evaluation-and-management
Ring entrapment and removal,https://www.uptodate.com/contents/ring-entrapment-and-removal
Skin laceration repair with sutures,https://www.uptodate.com/contents/skin-laceration-repair-with-sutures
Subungual hematoma,https://www.uptodate.com/contents/subungual-hematoma
Techniques for skin abscess drainage,https://www.uptodate.com/contents/techniques-for-skin-abscess-drainage
Temporomandibular joint (TMJ) dislocation,https://www.uptodate.com/contents/temporomandibular-joint-tmj-dislocation
Basic techniques for splinting of musculoskeletal injuries,https://www.uptodate.com/contents/basic-techniques-for-splinting-of-musculoskeletal-injuries
Closed reduction and casting of distal forearm fractures in children,https://www.uptodate.com/contents/closed-reduction-and-casting-of-distal-forearm-fractures-in-children
Knee (tibiofemoral) dislocation and reduction,https://www.uptodate.com/contents/knee-tibiofemoral-dislocation-and-reduction
Pediatric cervical spinal motion restriction,https://www.uptodate.com/contents/pediatric-cervical-spinal-motion-restriction
Radial head subluxation (pulled elbow): Evaluation and management,https://www.uptodate.com/contents/radial-head-subluxation-pulled-elbow-evaluation-and-management
Recognition and initial management of patellar dislocations,https://www.uptodate.com/contents/recognition-and-initial-management-of-patellar-dislocations
Subungual hematoma,https://www.uptodate.com/contents/subungual-hematoma
Temporomandibular joint (TMJ) dislocation,https://www.uptodate.com/contents/temporomandibular-joint-tmj-dislocation
"Lumbar puncture: Indications, contraindications, technique, and complications in children",https://www.uptodate.com/contents/lumbar-puncture-indications-contraindications-technique-and-complications-in-children
Pediatric cervical spinal motion restriction,https://www.uptodate.com/contents/pediatric-cervical-spinal-motion-restriction
Slit lamp examination,https://www.uptodate.com/contents/slit-lamp-examination
Arterial puncture and cannulation in children,https://www.uptodate.com/contents/arterial-puncture-and-cannulation-in-children
Thoracostomy tubes and catheters: Indications and tube selection in adults and children,https://www.uptodate.com/contents/thoracostomy-tubes-and-catheters-indications-and-tube-selection-in-adults-and-children
